# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: 
# Instrument: BOA_beamline_monitors.instr
# Ncount: 2000000
# Trace: no
# Gravitation: no
# Seed: 1672827109412675
# Directory: Unmodified
# Param: flagin=0
# Param: trompete_exit_slit_width=0.04
# Param: trompete_exit_slit_height=0.04
# Date: Wed Jan  4 11:11:50 2023 (1672827110)
# type: array_2d(100, 100)
# Source: BOA_RNR51 (BOA_beamline_monitors.instr)
# component: PSD_behind_zapfen_unit
# position: 0 0 2.0485
# title: PSD monitor
# Ncount: 2000000
# filename: PSD_zapfen.dat
# statistics: X0=0.0464387; dX=2.27512; Y0=-0.0169976; dY=4.30039;
# signal: Min=0; Max=1.72194e+08; Mean=6.22764e+07;
# values: 6.22764e+11 1.67912e+09 444302
# xvar: X 
# yvar: Y 
# xlabel: X position [cm]
# ylabel: Y position [cm]
# zvar: I
# zlabel: Signal per bin
# xylimits: -5 5 -8.5 8.5
# variables: I I_err N
# Data [PSD_behind_zapfen_unit/PSD_zapfen.dat] I:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 7147109.043 3821495.045 885442.0063 7509420.278 20409038.29 10018324.41 4828958.268 10505376.36 3968692.619 24922135.66 17025968.18 15858428.06 11806898.72 1560825.222 3627541.8 12904449.26 18922857.92 1534427.285 14074899.29 981828.2012 14415685.5 17623002.07 12822658.43 2408971.506 7198048.949 1586283.842 9581097.656 16747846.33 11167083.14 1386403.472 3556236.052 4353989.507 14674117.07 14398287.72 4421522.543 10620463.44 782645.7781 9914508.417 5195293.611 15343309.64 13333518.36 6819452.01 11129099.03 3559818.543 911021.8798 17978359.93 12118500.09 10812357.61 29482989.17 18021016.36 4205413.231 2483081.586 22201606.14 8400505.051 18523579.19 16338158.61 6083814.216 4466020.39 9188029.163 5395175.544 2013727.968 304569.1056 9191409.871 19716535.34 15097786.05 19082274.92 23301571.51 16719705.37 25573801.42 12261770.06 2116371.226 8285284.731 8252881.857 24655668.96 10417782.97 7051601.918 7837947.635 563161.3159 19852984.63 11445922.03 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 54447253.65 76471163.43 66759113.93 67870385.1 67673749.08 96983712.48 59875333.68 54357820.8 95824812.5 78786225.02 58438099.7 55205802.52 79606580.59 45374160.23 79454391.6 82419685.75 71333058.4 74225704.63 54698736.5 66214728.61 80732517.83 74992043.39 96007741.86 81145416.87 92707632.19 86076478.63 74750114.82 86116538.54 79564772.72 112713127.9 106017523.7 78547492.29 81216891.64 61253513.94 102408956.1 50825950.47 75722665.34 110789737 103712607.9 118022554.7 68551850.33 71682222.97 100634884.5 78584317.7 72948952.23 56578175.27 95474355.42 99189961.21 84598104.53 141654538.2 83225777.29 68569690.43 139004515.1 100848626.4 65304773.97 75080096.6 68500993.25 80440626.43 71314875.15 79994252.75 96080678.72 110824206 97988578.09 100089696.8 87158245.84 92149381.26 79009784.01 97569820.19 75614157.08 129131486.6 92555607.46 67199107.87 139175349.2 114345228.8 78317114.4 120730897.6 91456225.19 64003080.77 103325270.2 68186530.2 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 86718917.61 87593502.86 72473326.32 49568537.21 87639809.7 72422395.14 110237478.9 96153989.8 92715634.41 74692239.4 76826333.8 62123161.08 111021086.7 64808083.53 95532897.22 78357065.32 85260991.06 90576560.47 93506551.31 85091736.09 82589560.97 59091591.78 86654036.32 110624146.8 110437614.2 69839483.17 93847564.9 68635048.3 107539592.1 129789494.8 105725857.5 86092397.39 74701473.91 88587166.31 95883643.79 92271916.74 74576750.16 88137661.52 96472461.84 91639577.88 81564716.8 53632109.4 97389012.86 90830668.84 71565791.81 71758694.55 101671741 56520717.75 117367680.8 76070644.12 95955832.84 93663601.18 96662287.5 141983002.4 57486493.69 87621028.46 73537515.41 86882996.22 102645921.1 75694018.24 92537835.49 99389777.94 66160635.94 71428397.71 100484377.3 70901372.97 92375909.89 73963811.65 65275176.14 70386877.74 121182933.8 98356568.58 79463424.45 76740646.1 67415036.05 96497412.18 79424593.51 91365155.46 83119502.91 78769678.62 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 89204848.58 97824077.05 110554099.4 82122500.89 82317688.09 54993448.2 58273979.3 77907216.52 66904151.68 97704975.53 72365804.47 68327625.5 105085622.3 83897430.34 93859302.22 105930223.2 91894427.67 103435642.1 96533704.24 70375300.65 92031045.18 94197720.02 71260757.74 118373005 95856459.14 90211586.73 70484779.82 58665832.85 84994792.14 102243275.4 57138004.62 114475141.8 46056349.51 82704803.91 72790753.14 96459331.13 54094167.42 78438553.57 72068556.33 53237836.66 101511020.8 95974947.28 67206014.47 63002894.91 143469542.9 62585629.61 86587800.41 116340310.3 96852906.01 75712865.42 98779971.1 87734574.84 78521662.05 103771462.4 107861134.5 100951938.2 101702636.6 100357769.3 74730229.42 109525962.2 75197483.47 95845553.23 141625747.3 108883896.5 74357187.1 85296599 106310966.7 54768286.6 117162416.2 93804050.15 64613217.22 84020012.04 72017204.31 86198986.24 92563794.43 45850076.21 83274294.34 101049063.9 94732273.33 147455816.2 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1606369.198 62717867.86 48257845.73 93245101.33 74034064.95 51851523.79 48886317.43 60123068.93 60870708.55 60934339.41 58835228.34 67594606.76 69995620.14 101744471.7 89461364.43 79892858.47 103024165 103135966.8 62638451.6 112365538.5 57404675.01 84227340.16 127009015.7 82677929.56 72571266.04 62356402.02 107207650.6 65592860.34 81119780.64 86792680.57 162387766.9 69106963.93 116096765.2 74958533.46 80207586.48 86216127.26 66855880.57 79776328.2 86307494.03 91989273.3 73281489.16 82154862.06 56893863.37 109365757.5 42544223.25 87165704.73 90835456.84 59081151.13 117453353.1 85068461.8 123879948.2 134726666.4 68002739.61 54947193.35 100565085.9 55099187.4 108132001.1 76653171.46 118158624.8 113090379 128265697.9 90141600.92 57747800.57 95798781.88 87442459.57 126130932.7 83912265.61 58143613.25 112295382.7 49693632.35 113399023.5 87234252.59 105074914.9 93275267.07 71605190.71 80400629.86 92256091.62 106186300.7 67209566.47 85349003.48 98939840.74 121531.6571 0 0 0 0 0 0 0 0 0 
